YEAR,TICKER,MACRO_SECTOR,ROE_W,ROA_W,OPERATING_MARGIN_W,NET_MARGIN_W,DEBT_TO_EQUITY_PROXY_W,EQUITY
2021,CCRO3,INDUSTRIALS,0.1690170283424967,0.042885222445603,0.3349581066076998,0.1346877023865311,2.941148458700043,8439694.0
2021,CRDE3,INDUSTRIALS,-0.0628690297253245,-0.057139069335808,-0.1828332790332612,-0.2936054260581109,0.1002809541023738,157677.0
2021,CURY3,INDUSTRIALS,0.5609062196774575,0.1584288174360519,0.2330171288079688,0.2001968061675089,2.5404305148200783,363797.0
2021,CYRE3,INDUSTRIALS,0.1032406308020395,0.0534969840138617,0.1500693748025222,0.1359298385935562,0.9298402088478224,5175443.0
2021,DIRR3,INDUSTRIALS,0.0882291082445316,0.0259556114701734,0.1323640747537422,0.0828512413696623,2.399230580482333,1369344.0
2021,ECOR3,INDUSTRIALS,-0.4072902003070159,-0.0160676417742398,0.2012947998286822,-0.0469175835698902,24.348474034316386,455351.0
2021,EMBR3,INDUSTRIALS,-0.0888212623147232,-0.0303671581908346,-0.0614883686184022,-0.1236238565194975,1.9249118984578248,14569552.0
2021,ETER3,INDUSTRIALS,2.583029375256701,-0.0231420470062519,0.0765361562278097,-0.0258374243611755,-98.18756645437033,-2778.0
2021,EUCA3,INDUSTRIALS,0.0495094506872815,0.0285702106521827,0.0869588013999397,0.0430488012688592,0.7329046428819094,1326676.0
2021,EUCA4,INDUSTRIALS,0.0495094506872815,0.0285702106521827,0.0869588013999397,0.0430488012688592,0.7329046428819094,1326676.0
2021,EVEN3,INDUSTRIALS,0.0760289798566347,0.0286422616831994,0.0890179127306524,0.0746159037363885,1.6544335324340247,1877442.0
2021,EZTC3,INDUSTRIALS,0.0762456083982754,0.0679295383725966,0.273632193339052,0.3610947425999826,0.1224220011633938,3809544.0
2021,FRAS3,INDUSTRIALS,0.0420939578713968,0.0202497000044443,0.0781225169515543,0.024024008629749,1.0787447647203745,779328.0
2021,FRIO3,INDUSTRIALS,0.3727198453972693,0.0291548503851365,0.087135393874563,0.0320406327493152,11.784145364274828,127294.0
2021,GOLL4,INDUSTRIALS,-0.0252396164785261,0.0117226285597896,0.1538250654323381,0.0129348596262855,-3.153068004312766,-7105417.0
2021,HBOR3,INDUSTRIALS,-0.0649798376283612,-0.0225139067032211,0.0100790224486966,-0.0807142929075009,1.8862088879076908,1603482.0
2021,HBSA3,INDUSTRIALS,0.0379697467754965,0.0124233068689701,0.282194584970334,0.0624866063575156,2.0563317139282877,1543571.0
2021,IGBR3,INDUSTRIALS,0.071380754526996,-0.2590960756041626,-1.1095111784766958,-12.22243273967412,-1.275499172886157,-903745.0
2021,INEP3,INDUSTRIALS,0.2237596465869509,-0.3203420871920402,-14.86309481915959,-23.472622867705752,-1.698502181053751,-2015998.0
2021,JFEN3,INDUSTRIALS,,,,,,
2021,JHSF3,INDUSTRIALS,0.1068696945944566,0.0559578097320045,0.9594590986967426,0.5130082334964957,0.9098262620764016,3056788.0
2021,JSLG3,INDUSTRIALS,0.1338781317188544,0.0157204125430957,0.1238012725102256,0.0328947062777604,7.51619710054316,2379963.0
2021,LAVV3,INDUSTRIALS,0.4302989906684441,0.1358644553286395,0.2725537140616292,0.2564910940950651,2.167119682830976,115522.0
2021,LCAM3,INDUSTRIALS,0.0866061487891515,0.030607004312276,0.1664701860352389,0.0704675335988131,1.829618603164472,3904411.0
2021,LEVE3,INDUSTRIALS,0.1972706819208699,0.1099181105758552,0.1367412729916975,0.1012774726688459,0.7947059032163053,1296954.0
2021,LOGG3,INDUSTRIALS,0.0315937557862084,0.0233996961937981,1.1935498723519502,0.7289860505803146,0.3501780332764317,2954223.0
2021,LOGN3,INDUSTRIALS,0.0351903660971401,0.0058350160584537,0.1639254365123113,0.0106034571242838,5.0308944730592,317047.0
2021,LPSB3,INDUSTRIALS,-0.0156393485107126,-0.0068497206814188,0.0265195167916265,-0.018818552815326,1.2832096720581856,177501.0
