YEAR,TICKER,MACRO_SECTOR,RET_ANNUAL_VALID
2022,RECV3,ENERGY,0.7716577540106995
2022,RPMG3,ENERGY,-0.3928571428571431
2022,RRRP3,ENERGY,0.1251862891207147
2022,UGPA3,ENERGY,-0.13273727647868
2022,ABCB4,FINANCIALS,0.2375551354757377
2022,APER3,FINANCIALS,-0.1978609625668458
2022,BAZA3,FINANCIALS,0.2097360135626051
2022,BBAS3,FINANCIALS,0.2038128249566717
2022,BBDC3,FINANCIALS,-0.1680049413218047
2022,BBDC4,FINANCIALS,-0.211348256116605
2022,BBSE3,FINANCIALS,0.6245783132530094
2022,BEES3,FINANCIALS,0.1381443298969071
2022,BEES4,FINANCIALS,0.1284722222222245
2022,BGIP3,FINANCIALS,-0.2571391560027685
2022,BGIP4,FINANCIALS,-0.2942303268539894
2022,BIDI11,FINANCIALS,-0.6359817990899546
2022,BIDI3,FINANCIALS,-0.6382978723404258
2022,BIDI4,FINANCIALS,-0.6425576519916139
2022,BMEB3,FINANCIALS,-0.1695656153398532
2022,BMEB4,FINANCIALS,-0.0764976958525349
2022,BMGB4,FINANCIALS,-0.2948717948717942
2022,BMIN3,FINANCIALS,-0.2062963530484153
2022,BMIN4,FINANCIALS,-0.1705173438545602
2022,BNBR3,FINANCIALS,-0.0493406672207374
2022,BPAN4,FINANCIALS,-0.4316479400749058
2022,BRBI11,FINANCIALS,-0.1731034482758618
2022,BRGE11,FINANCIALS,0.4994449000770242
2022,BRGE12,FINANCIALS,0.5030539711570596
2022,BRGE3,FINANCIALS,0.2387938320838663
2022,BRGE6,FINANCIALS,0.7545423953541326
2022,BRGE8,FINANCIALS,-0.2101002577642287
2022,BRIV3,FINANCIALS,0.2794520547945198
2022,BRIV4,FINANCIALS,0.2708618331053343
2022,BRSR3,FINANCIALS,-0.0969645868465411
2022,BRSR5,FINANCIALS,0.0016365446583743
2022,BRSR6,FINANCIALS,0.0051813471502586
2022,BSLI3,FINANCIALS,-0.2650483469297268
2022,BSLI4,FINANCIALS,-0.0286861967009031
2022,CIEL3,FINANCIALS,1.2982456140350864
2022,CRIV3,FINANCIALS,0.0974576271186435
2022,CRIV4,FINANCIALS,-0.0964912280701754
2022,CSAB3,FINANCIALS,-0.0909090909090909
2022,CSAB4,FINANCIALS,0.021246460262756
2022,CXSE3,FINANCIALS,-0.0011961722488053
2022,FNCN3,FINANCIALS,0.5724137931034485
2022,HBTS5,FINANCIALS,-0.4886090667365067
2022,IRBR3,FINANCIALS,-0.7860696517412932
2022,ITSA3,FINANCIALS,-0.0430107526881708
2022,ITSA4,FINANCIALS,-0.0470324748040321
2022,ITUB3,FINANCIALS,0.1466736511262456
2022,ITUB4,FINANCIALS,0.1933174224343665
2022,MERC4,FINANCIALS,-0.0492576021216671
2022,MODL3,FINANCIALS,-0.462287104622872
2022,PINE4,FINANCIALS,-0.0837988826815656
2022,PSSA3,FINANCIALS,0.1065965583173993
2022,QUAL3,FINANCIALS,-0.6526627218934905
2022,RPAD3,FINANCIALS,0.2200639481107651
2022,RPAD5,FINANCIALS,0.1459664569822527
2022,RPAD6,FINANCIALS,0.5450787098512444
2022,SANB11,FINANCIALS,-0.0597064709806541
2022,SULA11,FINANCIALS,-0.1906147690069113
2022,SULA3,FINANCIALS,-0.2137566137566136
2022,SULA4,FINANCIALS,-0.155973451327434
2022,WIZS3,FINANCIALS,-0.1193467336683431
2022,AALR3,HEALTHCARE,0.4428857715430887
2022,BIOM3,HEALTHCARE,-0.4768875192604002
2022,BLAU3,HEALTHCARE,-0.2769230769230776
2022,BOBR4,HEALTHCARE,-0.2678571428571437
2022,DASA3,HEALTHCARE,-0.5930646117368115
2022,ESPA3,HEALTHCARE,-0.840144230769231
2022,FLRY3,HEALTHCARE,-0.1411895497498613
2022,HAPV3,HEALTHCARE,-0.5105973025048172
2022,HYPE3,HEALTHCARE,0.5988680580120296
2022,KRSA3,HEALTHCARE,-0.8497109826589595
2022,MATD3,HEALTHCARE,-0.4659259259259266
2022,NTCO3,HEALTHCARE,-0.5434526150216286
2022,ODPV3,HEALTHCARE,-0.283333333333333
2022,ONCO3,HEALTHCARE,-0.4640000000000007
2022,PARD3,HEALTHCARE,0.0906735751295348
2022,RDOR3,HEALTHCARE,-0.3401739906312732
2022,AERI3,INDUSTRIALS,-0.8274809160305343
2022,ALPK3,INDUSTRIALS,-0.6285714285714294
2022,ARML3,INDUSTRIALS,-0.5513554791905315
2022,AVLL3,INDUSTRIALS,-0.7206547619047621
2022,AZEV3,INDUSTRIALS,-0.704081632653061
2022,AZEV4,INDUSTRIALS,-0.6896551724137927
2022,AZUL4,INDUSTRIALS,-0.5480295566502463
2022,BDLL3,INDUSTRIALS,0.0879207078250827
2022,BDLL4,INDUSTRIALS,-0.2327943131849291
2022,CALI3,INDUSTRIALS,-0.1357683350992945
2022,CCRO3,INDUSTRIALS,-0.0664365832614328
2022,CRDE3,INDUSTRIALS,0.1490291338698233
2022,CURY3,INDUSTRIALS,0.8085714285714287
2022,CYRE3,INDUSTRIALS,-0.1717363751584303
2022,DIRR3,INDUSTRIALS,0.2305271439811169
2022,DXCO3,INDUSTRIALS,-0.5467914438502671
2022,ECOR3,INDUSTRIALS,-0.3920765027322404
2022,EMBR3,INDUSTRIALS,-0.4234488315874294
2022,ETER3,INDUSTRIALS,-0.4899809160305333
2022,EUCA3,INDUSTRIALS,0.005046257359125
2022,EUCA4,INDUSTRIALS,-0.0385925085130544
2022,EVEN3,INDUSTRIALS,-0.3050075872534145
2022,EZTC3,INDUSTRIALS,-0.343276283618582
2022,FRAS3,INDUSTRIALS,-0.3101220387652552
2022,GOLL4,INDUSTRIALS,-0.5689958896065772
2022,HBOR3,INDUSTRIALS,-0.5641025641025644
2022,HBRE3,INDUSTRIALS,-0.4874999999999995
2022,HBSA3,INDUSTRIALS,-0.3449275362318823
2022,IGBR3,INDUSTRIALS,-0.333333333333333
2022,INEP3,INDUSTRIALS,-0.2039473684210512
2022,JFEN3,INDUSTRIALS,-0.270833333333333
2022,JHSF3,INDUSTRIALS,-0.1003584229390677
2022,JSLG3,INDUSTRIALS,-0.2682602921646748
2022,LAVV3,INDUSTRIALS,-0.0809248554913302
2022,LCAM3,INDUSTRIALS,0.0272224585282849
2022,LEVE3,INDUSTRIALS,-0.0009740259740271
2022,LOGG3,INDUSTRIALS,-0.3625939106366158
2022,LOGN3,INDUSTRIALS,0.4872881355932195
2022,LPSB3,INDUSTRIALS,-0.1838565022421534
2022,LUPA3,INDUSTRIALS,-0.2593984962406009
2022,MDNE3,INDUSTRIALS,-0.0051369863013708
2022,MELK3,INDUSTRIALS,-0.1564102564102564
2022,MILS3,INDUSTRIALS,0.7887323943661957
2022,MOVI3,INDUSTRIALS,-0.5158428390367553
2022,MRVE3,INDUSTRIALS,-0.3666666666666665
2022,MTRE3,INDUSTRIALS,-0.5663082437275984
2022,MULT3,INDUSTRIALS,0.169871794871792
2022,MYPK3,INDUSTRIALS,-0.2332247557003258
2022,NEXP3,INDUSTRIALS,-0.5974025974025969
2022,PDGR3,INDUSTRIALS,-0.911764705882353
2022,PLPL3,INDUSTRIALS,0.224615384615384
2022,POMO3,INDUSTRIALS,-0.0400000000000002
2022,POMO4,INDUSTRIALS,-0.0721311475409831
2022,PORT3,INDUSTRIALS,0.1749452469711083
2022,PRNR3,INDUSTRIALS,-0.0469416785206281
2022,PTBL3,INDUSTRIALS,-0.1462655601659739
2022,RAIL3,INDUSTRIALS,0.0478603603603615
2022,RAPT3,INDUSTRIALS,-0.362838915470494
2022,RAPT4,INDUSTRIALS,-0.2447102115915366
2022,RCSL3,INDUSTRIALS,-0.7012302284710024
2022,RCSL4,INDUSTRIALS,-0.5774647887323937
2022,RDNI3,INDUSTRIALS,-0.3245098039215681
2022,RENT3,INDUSTRIALS,0.0037735849056621
2022,ROMI3,INDUSTRIALS,-0.1716458446496463
2022,RSID3,INDUSTRIALS,-0.7001055966209088
2022,RSUL4,INDUSTRIALS,-0.0841667749058316
2022,SEQL3,INDUSTRIALS,-0.7850070721357845
2022,SIMH3,INDUSTRIALS,-0.4212328767123287
2022,SOND5,INDUSTRIALS,-0.15194400735798
2022,SOND6,INDUSTRIALS,0.0291171473012932
2022,SYNE3,INDUSTRIALS,-0.4236111111111115
2022,TASA3,INDUSTRIALS,-0.459404324765402
2022,TASA4,INDUSTRIALS,-0.4586374695863747
2022,TCNO3,INDUSTRIALS,-0.3617021276595743
2022,TCNO4,INDUSTRIALS,-0.4444444444444447
2022,TCSA3,INDUSTRIALS,-0.2659279778393343
2022,TEND3,INDUSTRIALS,-0.7474566128067028
2022,TGMA3,INDUSTRIALS,0.2399232245681379
2022,TPIS3,INDUSTRIALS,-0.5734597156398104
2022,TRIS3,INDUSTRIALS,-0.4218487394957987
2022,UCAS3,INDUSTRIALS,-0.39667458432304
2022,VAMO3,INDUSTRIALS,0.0550918196994996
2022,VIVR3,INDUSTRIALS,-0.5999999999999996
2022,WEGE3,INDUSTRIALS,0.1676773802304423
2022,WHRL3,INDUSTRIALS,-0.2876304023845002
2022,WHRL4,INDUSTRIALS,-0.3750000000000001
2022,WLMM3,INDUSTRIALS,-0.3908880959266991
2022,WLMM4,INDUSTRIALS,-0.4299698795180728
2022,BALM3,MATERIALS,-0.0260947357600668
2022,BALM4,MATERIALS,-0.0575623962098207
2022,BRAP3,MATERIALS,0.1740128558310381
2022,BRAP4,MATERIALS,0.1892757102841127
2022,BRKM3,MATERIALS,-0.5547136563876645
2022,BRKM5,MATERIALS,-0.5877147319104625
2022,BRKM6,MATERIALS,0.2422448272470829
2022,CBAV3,MATERIALS,-0.1550841258229693
2022,CRPG5,MATERIALS,-0.5794894110821003
2022,CRPG6,MATERIALS,-0.6051722315488404
2022,DEXP3,MATERIALS,-0.3381364073006729
2022,DEXP4,MATERIALS,-0.3081201334816461
2022,EALT3,MATERIALS,-0.3341365461847393
2022,EALT4,MATERIALS,-0.1184210526315799
2022,FESA3,MATERIALS,0.1546755429913695
2022,FESA4,MATERIALS,0.0952478492421136
2022,FHER3,MATERIALS,-0.0598802395209587
2022,GGBR3,MATERIALS,0.0907877169559439
2022,GGBR4,MATERIALS,0.0774027879677183
2022,GOAU3,MATERIALS,0.1354656632173088
2022,GOAU4,MATERIALS,0.1397188049209143
2022,HETA4,MATERIALS,-0.4742138364779873
2022,KEPL3,MATERIALS,-0.4856923863055684
2022,KLBN11,MATERIALS,-0.2217459080280597
2022,MGEL4,MATERIALS,-0.1959183673469388
2022,MTSA4,MATERIALS,0.089967027790863
2022,MWET4,MATERIALS,-0.4151053864168608
2022,PATI3,MATERIALS,-0.2191520565934632
2022,PATI4,MATERIALS,-0.0454091088815595
2022,PMAM3,MATERIALS,-0.539070227497527
2022,RANI3,MATERIALS,0.1666666666666654
2022,SHUL4,MATERIALS,-0.4399524375743167
2022,SNSY3,MATERIALS,-0.3989342879891439
2022,SNSY5,MATERIALS,-0.3575525812619486
2022,SUZB3,MATERIALS,-0.1974713026118777
2022,TUPY3,MATERIALS,0.37092731829574
2022,UNIP3,MATERIALS,-0.2058139534883725
2022,UNIP5,MATERIALS,-0.0501204208391432
2022,UNIP6,MATERIALS,-0.1475203409531194
2022,USIM3,MATERIALS,-0.4893177119228125
2022,USIM5,MATERIALS,-0.5277044854881268
2022,USIM6,MATERIALS,-0.1515536809657274
2022,VALE3,MATERIALS,0.1400718317085683
2022,ATMP3,TECHNOLOGY,-0.5076923076923082
2022,BMOB3,TECHNOLOGY,-0.0604070912672343
2022,BOAS3,TECHNOLOGY,0.2099999999999995
2022,CASH3,TECHNOLOGY,-0.6358024691358026
2022,CLSA3,TECHNOLOGY,-0.374444444444445
2022,DOTZ3,TECHNOLOGY,-0.5186567164179106
2022,ELMD3,TECHNOLOGY,0.0229999999999996
2022,LWSA3,TECHNOLOGY,-0.4665653495440729
2022,MLAS3,TECHNOLOGY,-0.5173652694610782
2022,MOSI3,TECHNOLOGY,-0.0385064177362894
2022,NGRD3,TECHNOLOGY,-0.4334600760456267
2022,NINJ3,TECHNOLOGY,-0.4889298892988934
2022,POSI3,TECHNOLOGY,-0.1385321100917431
2022,SQIA3,TECHNOLOGY,-0.0907441016333947
2022,TOTS3,TECHNOLOGY,-0.0356145251396645
2022,TRAD3,TECHNOLOGY,-0.6287625418060201
2022,AESB3,UTILITIES,-0.1273712737127362
2022,AFLT3,UTILITIES,0.0450958286358513
2022,ALUP11,UTILITIES,0.171784232365149
2022,AMBP3,UTILITIES,-0.5045045045045045
2022,AURE3,UTILITIES,-0.1018292682926823
2022,CBEE3,UTILITIES,-0.3202151866730238
2022,CEBR3,UTILITIES,-0.3607277289836882
2022,CEBR5,UTILITIES,-0.2906903103229895
2022,CEBR6,UTILITIES,-0.3443579766536964
2022,CEEB3,UTILITIES,0.1835820895522384
2022,CEED3,UTILITIES,-0.1360364831035941
2022,CGAS3,UTILITIES,-0.0995575336656714
2022,CGAS5,UTILITIES,-0.1423841059602644
2022,CLSC3,UTILITIES,-0.1852858989768983
2022,CLSC4,UTILITIES,-0.176349463156345
2022,CMIG3,UTILITIES,-0.1279697624190071
2022,CMIG4,UTILITIES,-0.1502669717772703
2022,COCE5,UTILITIES,-0.2243071096574274
2022,CPFE3,UTILITIES,0.2374207976146114
2022,CPLE3,UTILITIES,0.1225490196078422
2022,CPLE5,UTILITIES,-0.298803706632744
2022,CPLE6,UTILITIES,0.2282608695652139
2022,CSMG3,UTILITIES,0.2344610542879632
2022,CSRN3,UTILITIES,0.5457550494238208
2022,CSRN5,UTILITIES,0.2571138589134862
2022,CSRN6,UTILITIES,0.3449383953087443
2022,EGIE3,UTILITIES,-0.013798489976568
2022,EKTR3,UTILITIES,-0.1907299548180846
2022,EKTR4,UTILITIES,0.1301359940614443
2022,ELET3,UTILITIES,0.2607003891050581
2022,ELET6,UTILITIES,0.3096031505604377
2022,EMAE4,UTILITIES,-0.1052770101329113
2022,ENBR3,UTILITIES,-0.0071633237822363
2022,ENEV3,UTILITIES,-0.1568904593639579
2022,ENGI11,UTILITIES,-0.0036060401171974
2022,ENGI3,UTILITIES,0.0277980980248695
2022,ENGI4,UTILITIES,-0.0286831812255526
2022,ENMT3,UTILITIES,0.0079002371204612
2022,ENMT4,UTILITIES,-0.0125458811608251
2022,EQTL3,UTILITIES,0.1950464396284845
2022,GEPA3,UTILITIES,-0.350654554072688
2022,GEPA4,UTILITIES,-0.1858006042296069
2022,GPAR3,UTILITIES,0.0251437844373625
2022,LIGT3,UTILITIES,-0.6059574468085112
2022,LIPR3,UTILITIES,-0.0067878142749671
2022,MEGA3,UTILITIES,-0.2411067193675886
2022,NEOE3,UTILITIES,-0.0462962962962958
2022,ORVR3,UTILITIES,0.2591078066914505
2022,POWE3,UTILITIES,0.0273327049952878
2022,REDE3,UTILITIES,-0.1743119266055041
2022,RNEW11,UTILITIES,-0.1450704225352102
2022,RNEW3,UTILITIES,-0.1781376518218628
2022,RNEW4,UTILITIES,-0.1135371179039311
2022,SAPR11,UTILITIES,-0.057902973395932
2022,SAPR3,UTILITIES,-0.0868421052631569
2022,SAPR4,UTILITIES,-0.0568475452196401
2022,SBSP3,UTILITIES,0.4225983076157269
2022,TAEE11,UTILITIES,-0.0467418201814667
2022,TAEE3,UTILITIES,-0.04042904290429
2022,TAEE4,UTILITIES,-0.0435139573070602
2022,TRPL3,UTILITIES,-0.0539215686274492
2022,TRPL4,UTILITIES,-0.0538872891814058
2023,BRIT3,COMMUNICATION,0.3589743589743581
2023,DESK3,COMMUNICATION,0.7650000000000008
2023,DTCY3,COMMUNICATION,0.022442477876106
2023,FIQE3,COMMUNICATION,0.0230769230769245
2023,OIBR3,COMMUNICATION,2.76470588235294
2023,OIBR4,COMMUNICATION,-0.6797879832462279
2023,PDTC3,COMMUNICATION,0.0098039215686287
2023,TELB3,COMMUNICATION,-0.0267246737103789
2023,TELB4,COMMUNICATION,0.2926108374384235
2023,TIMS3,COMMUNICATION,0.4459677419354846
2023,VIVT3,COMMUNICATION,0.3934810951760108
2023,VLID3,COMMUNICATION,1.2306855277475512
2023,ABEV3,CONSUMER,-0.0544077134986219
2023,AGRO3,CONSUMER,-0.108477970627503
2023,AGXY3,CONSUMER,-0.6318458417849897
2023,ALLD3,CONSUMER,0.256281407035176
2023,ALOS3,CONSUMER,0.1468682505399572
2023,ALPA3,CONSUMER,-0.1235294117647066
2023,ALPA4,CONSUMER,-0.3289124668435015
2023,AMER3,CONSUMER,-0.9056994818652848
2023,ANIM3,CONSUMER,0.1554404145077745
2023,ARZZ3,CONSUMER,-0.1753354632587843
2023,ASAI3,CONSUMER,-0.3050847457627123
2023,BAHI3,CONSUMER,-0.3699999999999998
2023,BAUH4,CONSUMER,-0.022995231057633
2023,BEEF3,CONSUMER,-0.4236111111111108
2023,BHIA3,CONSUMER,-0.3207997612652938
2023,BMKS3,CONSUMER,0.1391772151898747
2023,BRFS3,CONSUMER,0.6678743961352691
2023,CAMB3,CONSUMER,0.6507692307692301
2023,CAML3,CONSUMER,0.0205314009661843
2023,CEAB3,CONSUMER,2.419213973799119
2023,CEDO3,CONSUMER,3.267202700361528
2023,CEDO4,CONSUMER,6.098958333333336
2023,CGRA3,CONSUMER,-0.0831858407079653
2023,CGRA4,CONSUMER,-0.0003745318352065
2023,COGN3,CONSUMER,0.6462264150943369
2023,CRFB3,CONSUMER,-0.1576454668470908
2023,CSAN3,CONSUMER,0.130841121495326
2023,CSED3,CONSUMER,0.3802083333333361
2023,CTKA4,CONSUMER,0.853419108280258
2023,CTNM3,CONSUMER,-0.1742538079606315
2023,CTNM4,CONSUMER,-0.6978870821759617
2023,CTSA3,CONSUMER,0.9698113207547168
2023,CTSA4,CONSUMER,0.329268292682926
2023,CVCB3,CONSUMER,-0.2204899777282848
2023,DMVF3,CONSUMER,0.4498777506112457
2023,DOHL3,CONSUMER,-0.2307558293028424
2023,DOHL4,CONSUMER,0.1925754060324811
2023,ENJU3,CONSUMER,0.7422680412371152
2023,ESTR4,CONSUMER,-0.9047099513577196
2023,FRTA3,CONSUMER,-0.2074688796680506
2023,GMAT3,CONSUMER,0.1360759493670871
2023,GRND3,CONSUMER,0.1724709784411298
2023,GSHP3,CONSUMER,-0.1902132668411155
2023,GUAR3,CONSUMER,0.0030674846625775
2023,HOOT4,CONSUMER,1.428571428571428
2023,IFCM3,CONSUMER,-0.5013477088948777
2023,IGTI11,CONSUMER,0.3178378378378375
2023,IGTI3,CONSUMER,0.1320754716981134
2023,INTB3,CONSUMER,-0.2775041050903122
2023,JALL3,CONSUMER,0.0261780104712046
2023,JBSS3,CONSUMER,0.1327876307412465
2023,JOPA3,CONSUMER,-0.0465492504171617
2023,LAND3,CONSUMER,-0.405565217391304
2023,LJQQ3,CONSUMER,0.4952380952380957
2023,LREN3,CONSUMER,-0.1494140625000011
2023,MBLY3,CONSUMER,-0.3233333333333338
2023,MDIA3,CONSUMER,0.0781468043538931
2023,MEAL3,CONSUMER,-0.2928571428571426
2023,MGLU3,CONSUMER,-0.2116788321167878
2023,MNDL3,CONSUMER,0.3458974358974349
2023,MNPR3,CONSUMER,2.0777957860615834
2023,NUTR3,CONSUMER,-0.4787500000000004
2023,OFSA3,CONSUMER,0.0690505548705311
2023,PCAR3,CONSUMER,-0.2638357792476216
2023,PETZ3,CONSUMER,-0.369009584664536
2023,PFRM3,CONSUMER,0.6621253405994554
2023,PGMN3,CONSUMER,-0.0958904109589036
2023,PNVL3,CONSUMER,0.3175542406311644
2023,PTNT3,CONSUMER,0.2052689352360026
2023,PTNT4,CONSUMER,0.3599999999999974
2023,RADL3,CONSUMER,0.2394603709949414
2023,RAIZ4,CONSUMER,0.0775401069518715
2023,SBFG3,CONSUMER,-0.0821596244131446
2023,SEER3,CONSUMER,0.758389261744965
2023,SGPS3,CONSUMER,-0.0222222222222231
2023,SHOW3,CONSUMER,-0.1171548117154801
2023,SLCE3,CONSUMER,-0.598806224685568
2023,SLED3,CONSUMER,-0.5136363636363638
2023,SLED4,CONSUMER,-0.3305439330543938
2023,SMFT3,CONSUMER,0.9153789551140574
2023,SMTO3,CONSUMER,0.105203619909503
2023,SOJA3,CONSUMER,0.5605769230769231
2023,SOMA3,CONSUMER,-0.2652859960552273
2023,TECN3,CONSUMER,0.6603773584905688
2023,TEKA4,CONSUMER,-0.0143047534429144
2023,TFCO4,CONSUMER,0.4314285714285706
2023,TTEN3,CONSUMER,0.2918454935622332
2023,TXRX4,CONSUMER,-0.1715041443198435
2023,VBBR3,CONSUMER,0.4636655948553043
2023,VITT3,CONSUMER,-0.1799999999999993
2023,VIVA3,CONSUMER,0.5269728042799828
2023,VSTE3,CONSUMER,0.5777262180974494
2023,VULC3,CONSUMER,0.6137820512820518
2023,VVEO3,CONSUMER,-0.1351518908865472
2023,WEST3,CONSUMER,0.1596638655462194
2023,YDUQ3,CONSUMER,1.2045231071779727
2023,ZAMP3,CONSUMER,0.0458715596330288
2023,ENAT3,ENERGY,0.4881481481481462
2023,OPCT3,ENERGY,1.22027972027972
2023,PETR3,ENERGY,0.3901569186875879
2023,PETR4,ENERGY,0.52
2023,PRIO3,ENERGY,0.2375705455522703
2023,RECV3,ENERGY,-0.3444008451554489
2023,RPMG3,ENERGY,0.2470588235294113
2023,RRRP3,ENERGY,-0.3038410596026488
2023,UGPA3,ENERGY,1.1022997620935824
2023,ABCB4,FINANCIALS,0.2749490835030572
2023,APER3,FINANCIALS,0.6070370370370375
2023,BAZA3,FINANCIALS,0.901901901901904
2023,BBAS3,FINANCIALS,0.5948747480564349
2023,BBDC3,FINANCIALS,0.1343726800296969
2023,BBDC4,FINANCIALS,0.1280528052805303
2023,BBSE3,FINANCIALS,-0.0017798872738067
2023,BEES3,FINANCIALS,0.7264492753623171
2023,BEES4,FINANCIALS,0.5523076923076924
2023,BGIP3,FINANCIALS,0.0118720896192812
2023,BGIP4,FINANCIALS,0.3224489795918386
2023,BMEB3,FINANCIALS,1.079041003461731
2023,BMEB4,FINANCIALS,0.6856287425149696
2023,BMGB4,FINANCIALS,0.4863636363636376
2023,BMIN3,FINANCIALS,0.183634082123582
2023,BMIN4,FINANCIALS,0.3629789429913519
2023,BNBR3,FINANCIALS,0.4349438144715729
2023,BPAN4,FINANCIALS,0.423393739703461
2023,BRBI11,FINANCIALS,0.2718932443703081
2023,BRGE11,FINANCIALS,0.5175637954245582
2023,BRGE12,FINANCIALS,0.1035101085739544
2023,BRGE3,FINANCIALS,0.1860402042950479
2023,BRGE6,FINANCIALS,0.0551520881158493
2023,BRGE8,FINANCIALS,0.1607935633316983
2023,BRIV3,FINANCIALS,0.2107581762318984
2023,BRIV4,FINANCIALS,0.1614639397201285
2023,BRSR3,FINANCIALS,0.2941176470588238
2023,BRSR5,FINANCIALS,0.2493161037565863
2023,BRSR6,FINANCIALS,0.3762886597938153
2023,BSLI3,FINANCIALS,-0.247781442848344
2023,BSLI4,FINANCIALS,-0.1538589194403247
2023,CIEL3,FINANCIALS,-0.1049618320610697
2023,CRIV3,FINANCIALS,0.1940078590851999
2023,CRIV4,FINANCIALS,0.1550539271194937
2023,CSAB3,FINANCIALS,-0.2737066285473082
2023,CSAB4,FINANCIALS,0.5334383261001725
2023,CXSE3,FINANCIALS,0.5449101796407154
2023,HBTS5,FINANCIALS,0.8588001255090396
2023,IRBR3,FINANCIALS,1.171614413122768
2023,ITSA3,FINANCIALS,0.161797752808988
2023,ITSA4,FINANCIALS,0.2185663924794338
2023,ITUB3,FINANCIALS,0.3174965737779815
2023,ITUB4,FINANCIALS,0.3587999999999993
2023,MERC4,FINANCIALS,0.0441554330067952
2023,MODL3,FINANCIALS,0.3936651583710422
2023,PINE4,FINANCIALS,1.6646341463414664
2023,PSSA3,FINANCIALS,0.2414686825054004
2023,QUAL3,FINANCIALS,-0.4207836456558774
2023,RPAD3,FINANCIALS,0.4761069963332198
2023,RPAD5,FINANCIALS,0.0469635278305224
2023,RPAD6,FINANCIALS,0.2500485588574785
2023,SANB11,FINANCIALS,0.1457963816956367
2023,WIZC3,FINANCIALS,0.0661764705882357
2023,AALR3,HEALTHCARE,-0.5185185185185184
2023,BIOM3,HEALTHCARE,-0.1487481590574384
2023,BLAU3,HEALTHCARE,-0.3765197568389065
2023,BOBR4,HEALTHCARE,0.6585365853658529
2023,DASA3,HEALTHCARE,-0.2993445010924971
2023,ESPA3,HEALTHCARE,-0.0827067669172941
2023,FLRY3,HEALTHCARE,0.1676375404530747
2023,HAPV3,HEALTHCARE,-0.1240157480314958
2023,HYPE3,HEALTHCARE,-0.2090707964601772
2023,KRSA3,HEALTHCARE,0.6666666666666636
2023,MATD3,HEALTHCARE,0.1581137309292659
2023,NTCO3,HEALTHCARE,0.4547803617571062
2023,ODPV3,HEALTHCARE,0.2868217054263589
2023,ONCO3,HEALTHCARE,1.155887230514093
2023,PARD3,HEALTHCARE,-0.0380047505938251
2023,RDOR3,HEALTHCARE,-0.0277214334009452
2023,AERI3,INDUSTRIALS,-0.2035398230088507
2023,ALPK3,INDUSTRIALS,2.064102564102563
2023,ARML3,INDUSTRIALS,0.4510638297872353
2023,AVLL3,INDUSTRIALS,-0.3100995732574688
2023,AZEV3,INDUSTRIALS,0.4068965517241365
2023,AZEV4,INDUSTRIALS,0.4518518518518495
2023,AZUL4,INDUSTRIALS,0.4541326067211604
2023,BDLL3,INDUSTRIALS,-0.0140496227258473
2023,BDLL4,INDUSTRIALS,0.447769247849977
2023,CALI3,INDUSTRIALS,0.4142502826666534
2023,CCRO3,INDUSTRIALS,0.3105360443622929
2023,CRDE3,INDUSTRIALS,0.0146764509673111
2023,CURY3,INDUSTRIALS,0.4210110584518158
2023,CYRE3,INDUSTRIALS,0.8423871461361909
2023,DIRR3,INDUSTRIALS,0.4315856777493592
2023,DXCO3,INDUSTRIALS,0.1902654867256645
2023,ECOR3,INDUSTRIALS,1.1168539325842737
2023,EMBR3,INDUSTRIALS,0.564640111809924
2023,ETER3,INDUSTRIALS,-0.2039289055191774
2023,EUCA3,INDUSTRIALS,0.3598326359832655
2023,EUCA4,INDUSTRIALS,0.8760330578512407
2023,EVEN3,INDUSTRIALS,0.790393013100434
2023,EZTC3,INDUSTRIALS,0.3924050632911418
2023,FRAS3,INDUSTRIALS,0.7689906347554629
2023,FRIO3,INDUSTRIALS,3.3259318119575374
2023,GFSA3,INDUSTRIALS,0.052525252525253
2023,GOLL4,INDUSTRIALS,0.2220708446866481
2023,HBOR3,INDUSTRIALS,0.7303921568627432
2023,HBRE3,INDUSTRIALS,0.3458980044345883
2023,HBSA3,INDUSTRIALS,0.7433628318584045
2023,IGBR3,INDUSTRIALS,4.176176470588239
2023,INEP3,INDUSTRIALS,2.512396694214878
2023,JFEN3,INDUSTRIALS,2.0714285714285694
2023,JHSF3,INDUSTRIALS,0.1095617529880474
2023,JSLG3,INDUSTRIALS,1.2595281306715078
2023,LAVV3,INDUSTRIALS,0.8469601677148846
2023,LEVE3,INDUSTRIALS,0.1485212869678267
2023,LOGG3,INDUSTRIALS,0.4143920595533477
2023,LOGN3,INDUSTRIALS,0.0965811965811969
2023,LPSB3,INDUSTRIALS,0.3846153846153854
2023,LUPA3,INDUSTRIALS,-0.4263959390862952
2023,MDNE3,INDUSTRIALS,1.2943201376936306
2023,MELK3,INDUSTRIALS,0.4589665653495456
2023,MILS3,INDUSTRIALS,0.1881014873140849
2023,MOVI3,INDUSTRIALS,0.5562827225130864
2023,MRVE3,INDUSTRIALS,0.4776315789473706
2023,MTRE3,INDUSTRIALS,0.696969696969697
2023,MULT3,INDUSTRIALS,0.2977168949771716
2023,MYPK3,INDUSTRIALS,0.0951571792693293
2023,NEXP3,INDUSTRIALS,-0.6315695524671681
2023,PDGR3,INDUSTRIALS,-0.953125
2023,PLPL3,INDUSTRIALS,1.934673366834172
