YEAR,TICKER,MACRO_SECTOR,MOM_6M,MOM_12M,DISCOUNT_52W
2021,UNIP6,MATERIALS,1.1382623224728483,0.4431914293769383,0.0
2021,USIM3,MATERIALS,0.9394313967861556,0.6343749999999999,0.0063331222292589
2021,USIM5,MATERIALS,1.0096286107290235,0.5330535152151101,0.0311671087533157
2021,USIM6,MATERIALS,2.1209677419354835,0.3193181818181816,0.0316930775646372
2021,VALE3,MATERIALS,0.5638412017167382,0.6022352510076951,0.0039863325740318
2021,ATMP3,TECHNOLOGY,-0.5551257253384914,,0.6360759493670887
2021,BMOB3,TECHNOLOGY,,,
2021,BOAS3,TECHNOLOGY,,,0.1335616438356164
2021,CASH3,TECHNOLOGY,,,0.061875
2021,CLSA3,TECHNOLOGY,,,
2021,ELMD3,TECHNOLOGY,,,
2021,LINX3,TECHNOLOGY,0.4782951854775059,0.1037124337065411,0.023970818134445
2021,LWSA3,TECHNOLOGY,0.8627314814814813,,0.0
2021,MOSI3,TECHNOLOGY,,,
2021,NGRD3,TECHNOLOGY,,,0.0389784946236558
2021,PDTC3,TECHNOLOGY,,,0.1398416886543536
2021,POSI3,TECHNOLOGY,-0.0192307692307693,-0.5188679245283019,0.5147478591817317
2021,SQIA3,TECHNOLOGY,0.2214137214137215,0.006423982869379,0.2031197015937605
2021,TOTS3,TECHNOLOGY,0.2406047516198703,-0.5755874094872174,0.6569517439082657
2021,TRAD3,TECHNOLOGY,,,
2022,ENAT3,ENERGY,-0.2407301768397034,0.2023486901535682,0.2886157135221806
2022,OPCT3,ENERGY,-0.6674057649667405,,0.7309417040358744
2022,PETR3,ENERGY,0.034366576819407,0.113933236574746,0.0300157977883096
2022,PETR4,ENERGY,-0.025017135023989,0.0529237601776462,0.0857969151670952
2022,PRIO3,ENERGY,0.089041095890411,-0.6348056537102473,0.7969548133595284
2022,RECV3,ENERGY,-0.0478615071283096,,0.0957446808510638
2022,RPMG3,ENERGY,-0.5070422535211268,0.0,0.5569620253164558
2022,RRRP3,ENERGY,-0.2717603646624702,0.0020908004778972,0.3153061224489796
2022,UGPA3,ENERGY,-0.2153264975715058,-0.3730056058645968,0.4179343474779824
2022,AERI3,INDUSTRIALS,-0.3268242548818089,-0.1750629722921914,0.5011424219345012
2022,ALPK3,INDUSTRIALS,-0.5,-0.5483870967741935,0.5602094240837696
2022,ARML3,INDUSTRIALS,,,0.0231256993659081
2022,AVLL3,INDUSTRIALS,0.1200000000000001,0.0035842293906811,0.1233562930494678
2022,AZEV3,INDUSTRIALS,-0.3019943019943019,-0.3950617283950617,0.4895833333333332
2022,AZEV4,INDUSTRIALS,-0.2798013245033113,0.2794117647058822,0.5166666666666667
2022,AZUL4,INDUSTRIALS,-0.4529530653492027,-0.3326027397260274,0.4982492276004119
2022,BDLL3,INDUSTRIALS,0.1428571428571428,,0.952
2022,BDLL4,INDUSTRIALS,0.0869565217391303,0.232583065380493,0.303030303030303
2022,CALI3,INDUSTRIALS,,,0.8597428571428571
2022,CCRO3,INDUSTRIALS,-0.1272590361445782,-0.1219696969696969,0.1768465909090909
2022,CRDE3,INDUSTRIALS,-0.3615384615384615,-0.2661361626878867,0.4071428571428571
2022,CURY3,INDUSTRIALS,-0.3157380254154448,-0.3143976493633693,0.3960310612597066
2022,CYRE3,INDUSTRIALS,-0.3130169786678276,-0.4503657262277952,0.4701141705842848
2022,DIRR3,INDUSTRIALS,-0.1185852981969486,0.0039494470774092,0.1537949400798933
2022,DXCO3,INDUSTRIALS,,,0.2969924812030075
2022,ECOR3,INDUSTRIALS,-0.3843566021867115,-0.4343122102009273,0.4597785977859778
2022,EMBR3,INDUSTRIALS,0.3336915636754434,1.90632318501171,0.0472168905950096
2022,ETER3,INDUSTRIALS,-0.0596680125616867,0.5759398496240602,0.3804315696127697
2022,EUCA3,INDUSTRIALS,-0.4469767441860465,-0.4810126582278481,0.547047619047619
2022,EUCA4,INDUSTRIALS,-0.125124131082423,0.2085048010973937,0.2772764561115668
2022,EVEN3,INDUSTRIALS,-0.3614341085271317,-0.4728,0.4685483870967742
2022,EZTC3,INDUSTRIALS,-0.3478954081632653,-0.526071842410197,0.527386179801248
2022,FRAS3,INDUSTRIALS,0.1055555555555556,0.4978494623655913,0.1947976878612717
2022,GOLL4,INDUSTRIALS,-0.2681564245810055,-0.2889352818371606,0.3827473722363175
2022,HBOR3,INDUSTRIALS,-0.4494117647058824,-0.5996578272027374,0.6173344235486509
2022,HBRE3,INDUSTRIALS,-0.4805194805194805,,0.5343915343915343
2022,HBSA3,INDUSTRIALS,-0.4497607655502391,-0.4819819819819819,0.5356662180349931
2022,IGBR3,INDUSTRIALS,2.290322580645161,2.5614525139664805,0.3780487804878049
2022,INEP3,INDUSTRIALS,-0.9757575757575756,-0.8685121107266436,0.979008424250794
2022,JFEN3,INDUSTRIALS,-0.8383838383838385,-0.8628571428571429,0.856929955290611
2022,JHSF3,INDUSTRIALS,-0.232462173314993,-0.2743823146944083,0.2972292191435768
2022,JSLG3,INDUSTRIALS,-0.3682885906040268,-0.3173164097914777,0.4028548770816811
2022,LAVV3,INDUSTRIALS,-0.3776978417266187,-0.4455128205128205,0.4358695652173912
2022,LCAM3,INDUSTRIALS,-0.1460225208863058,-0.1308687615526802,0.2329526916802609
2022,LEVE3,INDUSTRIALS,-0.0652503793626707,0.5247524752475248,0.2880258899676374
2022,LOGG3,INDUSTRIALS,-0.1823472356935015,-0.242814371257485,0.2730669732681805
2022,LOGN3,INDUSTRIALS,0.2573255194459245,0.4740787008119924,0.0
2022,LPSB3,INDUSTRIALS,-0.5011185682326622,-0.529535864978903,0.5522088353413654
2022,LUPA3,INDUSTRIALS,-0.1363636363636363,1.2542372881355934,0.5292035398230088
2022,MDNE3,INDUSTRIALS,-0.4263261296660118,-0.4831858407079646,0.5038232795242141
2022,MELK3,INDUSTRIALS,-0.3689320388349514,-0.4993581514762516,0.4987146529562982
2022,MILS3,INDUSTRIALS,-0.2680412371134021,-0.0062208398133748,0.3054347826086956
2022,MOVI3,INDUSTRIALS,-0.198984771573604,-0.1940755873340143,0.3097112860892388
2022,MRVE3,INDUSTRIALS,-0.2647058823529412,-0.3723849372384937,0.4202898550724637
2022,MTRE3,INDUSTRIALS,-0.299581589958159,-0.4231564438318401,0.5076470588235295
2022,MULT3,INDUSTRIALS,-0.188556566970091,-0.2134453781512605,0.3251622206200433
2022,MYPK3,INDUSTRIALS,-0.0424204616344354,0.0771929824561403,0.2132239876986161
2022,NEXP3,INDUSTRIALS,,,
2022,PDGR3,INDUSTRIALS,-0.8043165467625899,-0.6582914572864321,0.8341463414634146
2022,PLPL3,INDUSTRIALS,-0.4849445324881141,-0.5957711442786069,0.6060606060606061
2022,POMO3,INDUSTRIALS,-0.2260061919504643,-0.0740740740740741,0.2492492492492493
2022,POMO4,INDUSTRIALS,-0.1184971098265896,0.0777385159010599,0.1597796143250689
2022,PORT3,INDUSTRIALS,,,0.2157746478873239
2022,PRNR3,INDUSTRIALS,-0.3128054740957967,-0.1928817451205511,0.3392857142857143
2022,PTBL3,INDUSTRIALS,-0.428232502965599,0.3930635838150289,0.5002592016588905
2022,RAIL3,INDUSTRIALS,-0.0938775510204081,-0.0774025974025973,0.1815668202764976
2022,RAPT3,INDUSTRIALS,-0.0361260568793236,0.1019332161687169,0.0971922246220303
2022,RAPT4,INDUSTRIALS,-0.1995581737849779,-0.3102791878172589,0.3331288343558283
2022,RCSL3,INDUSTRIALS,-0.1039370078740156,-0.3459770114942527,0.4973498233215547
2022,RCSL4,INDUSTRIALS,-0.3515981735159817,-0.1125,0.3688888888888889
2022,RDNI3,INDUSTRIALS,-0.15,-0.0852017937219732,0.2093023255813954
2022,RENT3,INDUSTRIALS,-0.1786765845343251,-0.1937937328871311,0.2831056404707156
2022,ROMI3,INDUSTRIALS,-0.2497962510187449,0.3904833836858006,0.5116710875331565
2022,RSID3,INDUSTRIALS,-0.1149532710280373,0.434848484848485,0.3468965517241379
2022,RSUL4,INDUSTRIALS,-0.7728908554572271,1.5663333333333331,0.9222315376923
2022,SEQL3,INDUSTRIALS,-0.4922800718132855,-0.33646175504458,0.54752
2022,SIMH3,INDUSTRIALS,-0.7868613138686131,-0.6063363667003707,0.8329041487839771
2022,SOND5,INDUSTRIALS,2.244144144144144,-0.1900584795321638,0.5063065533315054
2022,SOND6,INDUSTRIALS,-0.2108888888888889,0.1836666666666666,0.4853623188405798
2022,SYNE3,INDUSTRIALS,,,0.5724465558194773
2022,TASA3,INDUSTRIALS,0.0614984841922912,0.5641352903637524,0.1409043112513144
2022,TASA4,INDUSTRIALS,0.0629310344827587,0.6855775803144224,0.1425591098748262
2022,TCNO3,INDUSTRIALS,-0.6654804270462633,-0.2033898305084746,0.7598978288633461
2022,TCNO4,INDUSTRIALS,-0.6723768736616702,0.0337837837837837,0.7563694267515924
2022,TCSA3,INDUSTRIALS,-0.5802325581395349,-0.6368209255533199,0.6386386386386387
2022,TEND3,INDUSTRIALS,-0.3374306106264868,-0.4316326530612244,0.4553455019556713
2022,TGMA3,INDUSTRIALS,-0.349021241149521,-0.4,0.4341057204923968
2022,TPIS3,INDUSTRIALS,-0.3701492537313433,-0.0786026200873363,0.5631469979296067
2022,TRIS3,INDUSTRIALS,-0.4026104417670683,-0.5126945126945127,0.5150774246128769
2022,UCAS3,INDUSTRIALS,-0.158,0.0120192307692306,0.2482142857142857
2022,VAMO3,INDUSTRIALS,-0.7907058001397624,,0.8372503735905448
2022,VIVR3,INDUSTRIALS,-0.751984126984127,-0.0384615384615385,0.872579001019368
2022,WEGE3,INDUSTRIALS,-0.0495677233429396,-0.5420080544368838,0.642338141199436
2022,WHRL3,INDUSTRIALS,-0.0414285714285714,-0.0858310626702997,0.122875816993464
2022,WHRL4,INDUSTRIALS,-0.0123456790123456,-0.02200488997555,0.1443850267379679
2022,WLMM3,INDUSTRIALS,0.5454545454545454,1.4709302325581397,0.2359550561797753
2022,WLMM4,INDUSTRIALS,0.0058066144912902,0.8980466888994763,0.0603773584905659
2022,BALM3,MATERIALS,-0.0982658959537572,-0.3066666666666666,0.368421052631579
2022,BALM4,MATERIALS,-0.3092070250133049,-0.1826196473551637,0.3906103286384976
2022,BRAP3,MATERIALS,-0.6560328490208465,-0.6241587575496117,0.6819509345794392
2022,BRAP4,MATERIALS,-0.6651480637813212,-0.6166589967786471,0.6860552763819096
2022,BRKM3,MATERIALS,-0.0078671328671329,1.3353909465020577,0.1375379939209726
2022,BRKM5,MATERIALS,-0.0284895482130815,1.4765792866351526,0.17870884993587
2022,BRKM6,MATERIALS,0.3600000000000001,2.189493433395872,0.3253968253968253
2022,CBAV3,MATERIALS,,,0.1613496932515338
2022,CRPG5,MATERIALS,-0.2236486486486486,1.07089215980775,0.4286424664346097
2022,CRPG6,MATERIALS,0.1007083461656914,2.329296693060084,0.4040850354314297
2022,DEXP3,MATERIALS,-0.7543072928959169,,0.8006129094043286
2022,DEXP4,MATERIALS,-0.7602666666666666,,0.7933333333333333
2022,EALT3,MATERIALS,-0.2495479204339964,0.0453400503778336,0.4265315522800553
2022,EALT4,MATERIALS,0.0749646393210747,0.4700193423597678,0.0854392298435621
2022,FESA3,MATERIALS,0.2530226423389756,0.9322033898305084,0.0632703368940016
2022,FESA4,MATERIALS,0.1395891690009336,1.583068783068783,0.1739424703891708
2022,FHER3,MATERIALS,0.0850561134081513,5.164429530201343,0.6072268548214668
2022,GGBR3,MATERIALS,-0.136765270841337,0.0955631399317404,0.2749273959341722
2022,GGBR4,MATERIALS,-0.0991407799074686,0.117671176711767,0.2759628154050464
2022,GOAU3,MATERIALS,-0.1759689922480619,0.1119246861924685,0.3267891070297656
2022,GOAU4,MATERIALS,-0.1906116642958748,0.020627802690583,0.3148705599036724
2022,HETA4,MATERIALS,-0.1928934010152283,0.0860655737704918,0.544151376146789
2022,KEPL3,MATERIALS,-0.3141755738566673,0.066485013623978,0.3222510822510822
2022,KLBN11,MATERIALS,-0.0295007564296521,0.0305220883534136,0.177036561898653
2022,MGEL4,MATERIALS,-0.2722772277227723,1.2306525037936265,0.4391453643647462
2022,MTSA4,MATERIALS,-0.2134123749536864,0.3272897780556425,0.2251824817518247
2022,MWET4,MATERIALS,-0.1893687707641197,1.5684210526315785,0.5771230502599654
2022,PATI3,MATERIALS,1.7168791039011202,2.0716157205240178,0.3395305164319249
2022,PATI4,MATERIALS,0.7352941176470589,3.03832991101985,0.5083333333333333
2022,PMAM3,MATERIALS,-0.3286852589641434,0.0130260521042082,0.5688699360341152
2022,RANI3,MATERIALS,-0.2299107142857143,0.3555992141453832,0.2901234567901234
2022,SHUL4,MATERIALS,-0.1811100292112949,-0.3820720058780308,0.5454054054054054
2022,SNSY3,MATERIALS,-0.4117647058823529,17.75,0.928
2022,SNSY5,MATERIALS,-0.1254180602006689,-0.1990811638591118,0.273611111111111
2022,SUZB3,MATERIALS,-0.0024892134085628,0.0885548714233972,0.2408436473857035
2022,TUPY3,MATERIALS,-0.1539440203562341,-0.0660112359550562,0.2457466918714556
2022,UNIP3,MATERIALS,0.002039032915817,1.3201438848920866,0.0075968843157995
2022,UNIP5,MATERIALS,0.3450980392156864,2.702770780856424,0.0292452830188678
2022,UNIP6,MATERIALS,0.0419862737182075,1.3153173357254988,0.042389388739449
2022,USIM3,MATERIALS,-0.2578005115089514,-0.0453947368421052,0.3971749065226423
2022,USIM5,MATERIALS,-0.2083550913838119,0.0646067415730338,0.3568095036062791
2022,USIM6,MATERIALS,1.0408163265306123,5.333333333333333,0.3634840871021776
2022,VALE3,MATERIALS,-0.3070838147720204,-0.1024637347455676,0.3433288409703504
2022,AESB3,UTILITIES,-0.2053122756640344,,0.3742227247032221
2022,AFLT3,UTILITIES,-0.1022267206477733,-0.1004056795131845,0.1847426470588237
2022,ALUP11,UTILITIES,-0.094325441563322,-0.0867752936718453,0.1438721136767317
2022,AMBP3,UTILITIES,-0.071334214002642,0.5995449374288964,0.3926565874730021
2022,AURE3,UTILITIES,,,
2022,CBEE3,UTILITIES,0.4649681528662421,0.1794871794871795,0.242174629324547
2022,CEBR3,UTILITIES,-0.9156613756613756,-0.8295187165775402,0.9300846528356508
2022,CEBR5,UTILITIES,-0.9236460348162476,-0.7570769230769231,0.9343996676360616
2022,CEBR6,UTILITIES,-0.9201036269430052,-0.863527745818214,0.9323743531269189
2022,CEEB3,UTILITIES,-0.1829268292682927,-0.1829268292682927,0.4416666666666666
2022,CEED3,UTILITIES,-0.1272727272727273,67.57142857142857,0.5714285714285714
2022,CGAS3,UTILITIES,-0.1287719298245614,0.0274482758620688,0.40408
2022,CGAS5,UTILITIES,-0.0194805194805194,-0.1118169519440032,0.1912591719779337
2022,CLSC3,UTILITIES,0.3466666666666667,0.2624999999999999,0.3604896580835796
2022,CLSC4,UTILITIES,-0.0189033189033189,0.3125482625482625,0.1312292358803988
2022,CMIG3,UTILITIES,0.2564450474898236,0.1917631917631919,0.024749868351764
2022,CMIG4,UTILITIES,0.0684596577017115,-0.0288888888888889,0.140327868852459
2022,COCE5,UTILITIES,-0.0155905778681578,0.0216320787900106,0.064874436574372
2022,CPFE3,UTILITIES,-0.0117863720073665,-0.1525584333543904,0.2057430432208408
2022,CPLE3,UTILITIES,0.0948121645796065,-0.91019809244314,0.9159686942194152
2022,CPLE5,UTILITIES,1.4,,0.4051553205551884
2022,CPLE6,UTILITIES,0.0878378378378379,-0.9100307348421348,0.9155409836065572
2022,CSMG3,UTILITIES,-0.1935279187817258,-0.1981072555205046,0.2915273132664436
2022,CSRN3,UTILITIES,0.0593333333333334,-0.112290502793296,0.3909543886546569
2022,CSRN5,UTILITIES,-0.1030017657445555,0.8142857142857143,0.4111282843894899
2022,CSRN6,UTILITIES,0.4292845257903495,0.9088888888888887,0.6875795599199854
2022,EGIE3,UTILITIES,-0.0295603840323396,-0.1170114942528736,0.1631808278867103
2022,EKTR3,UTILITIES,0.2145402708481825,8.737142857142857,0.3044897959183673
2022,EKTR4,UTILITIES,0.2582056892778992,0.1979166666666667,0.0907653383934219
2022,ELET3,UTILITIES,-0.2375627567320859,-0.0714285714285714,0.2976665965944923
2022,ELET6,UTILITIES,-0.2492608596770525,-0.0830555555555556,0.303880219316744
2022,EMAE4,UTILITIES,-0.1566037735849056,0.3844051739843321,0.2228472080179996
2022,ENBR3,UTILITIES,0.1737668161434977,0.0738461538461539,0.0228651423238449
2022,ENEV3,UTILITIES,-0.1792343387470997,-0.7484444444444445,0.8099395567494962
